ID,WijkenEnBuurten,AantalInwoners_5
14,WK000300XX,12130
54,WK000500XX,10550
104,WK000700XX,4290
154,WK000701XX,1040
179,WK000702XX,4170
234,WK000900XX,5800
269,WK000901XX,1470
309,WK001000XX,18570
344,WK001001XX,780
374,WK001002XX,3910
414,WK001003XX,4060
459,WK001400XX,16340
489,WK001401XX,22700
529,WK001402XX,22980
574,WK001403XX,16490
599,WK001404XX,10710
629,WK001405XX,7820
669,WK001406XX,22970
724,WK001407XX,15110
764,WK001408XX,14640
809,WK001409XX,32730
864,WK001500XX,5330
904,WK001501XX,1200
919,WK001502XX,2870
944,WK001503XX,2810
969,WK001700XX,16880
1004,WK001701XX,1820
1054,WK001801XX,6320
1094,WK001802XX,12420
1149,WK001803XX,2780
1184,WK001805XX,930
1199,WK001806XX,1710
1234,WK001807XX,1000
1249,WK001808XX,870
1274,WK001809XX,30
1284,WK001811XX,8350
1339,WK002200XX,10000
1374,WK002201XX,2820
1414,WK002202XX,4800
1434,WK002204XX,420
1454,WK002205XX,190
1469,WK002206XX,680
1484,WK002207XX,380
1504,WK002400XX,3930
1544,WK002401XX,1740
1569,WK002402XX,2790
1599,WK002403XX,2240
1644,WK002500XX,7930
1694,WK002501XX,2290
1734,WK003401XX,22370
1814,WK003402XX,106080
1939,WK003403XX,53350
2054,WK003404XX,140
2069,WK003405XX,1320
2089,WK003406XX,0
2104,WK003701XX,20160
2174,WK003702XX,7740
2199,WK003703XX,3040
2224,WK003704XX,1590
2249,WK003705XX,1280
2269,WK003900XX,6600
2304,WK003901XX,1620
2324,WK003902XX,650
2354,WK003903XX,3900
2399,WK003904XX,1470
2424,WK004000XX,4820
2474,WK004001XX,2230
2504,WK004002XX,3890
2539,WK004003XX,3980
2574,WK004004XX,630
2594,WK004700XX,20330
2639,WK004701XX,2190
2664,WK004702XX,5540
2699,WK004800XX,1900
2734,WK004801XX,2630
2769,WK004802XX,1220
2809,WK004803XX,760
2834,WK004804XX,8630
2889,WK004805XX,340
2904,WK004806XX,840
2924,WK005000XX,20290
2984,WK005100XX,12960
3039,WK005101XX,2620
3069,WK005102XX,1370
3114,WK005103XX,2360
3159,WK005104XX,4350
3209,WK005105XX,500
3229,WK005106XX,2940
3279,WK005200XX,18360
3339,WK005300XX,7620
3374,WK005301XX,1600
3399,WK005302XX,2790
3434,WK005303XX,1920
3469,WK005500XX,19270
3719,WK005600XX,9020
3749,WK005601XX,4020
3779,WK005602XX,2280
3814,WK005603XX,3050
3844,WK005800XX,13000
3904,WK005801XX,1800
3954,WK005802XX,1460
3984,WK005803XX,1770
4024,WK005804XX,1190
4049,WK005805XX,2390
4094,WK005806XX,2340
4139,WK005807XX,740
4179,WK005900XX,12170
4234,WK005901XX,3410
4269,WK005902XX,12510
4319,WK006000XX,3460
4364,WK006300XX,7300
4409,WK006301XX,1780
4444,WK006302XX,1850
4464,WK006400XX,9730
4504,WK006500XX,7090
4534,WK006501XX,2050
4559,WK006502XX,9080
4589,WK006503XX,1180
4614,WK007000XX,9550
4669,WK007001XX,2540
4714,WK007002XX,1000
4754,WK007003XX,2090
4789,WK007004XX,2170
4824,WK007005XX,3190
4854,WK007200XX,14370
4909,WK007201XX,680
4924,WK007202XX,510
4944,WK007401XX,30480
5034,WK007402XX,1390
5044,WK007403XX,850
5054,WK007404XX,3350
5069,WK007405XX,1550
5079,WK007406XX,810
5089,WK007407XX,650
5099,WK007408XX,280
5109,WK007409XX,360
5119,WK007410XX,160
5129,WK007411XX,800
5139,WK007412XX,1040
5149,WK007413XX,430
5159,WK007414XX,700
5169,WK007415XX,170
5184,WK007900XX,5680
5199,WK007901XX,1830
5249,WK007902XX,1820
5279,WK007903XX,3760
5309,WK008010XX,4450
5354,WK008020XX,2480
5374,WK008021XX,6630
5394,WK008022XX,3030
5409,WK008023XX,780
5429,WK008030XX,3310
5444,WK008031XX,4400
5464,WK008032XX,4630
5489,WK008033XX,1580
5504,WK008034XX,1870
5514,WK008035XX,2030
5529,WK008036XX,11160
5549,WK008037XX,110
5564,WK008038XX,80
5574,WK008040XX,2340
5584,WK008041XX,960
5594,WK008042XX,540
5604,WK008043XX,2430
5629,WK008044XX,6880
5654,WK008045XX,6830
5674,WK008046XX,3690
5684,WK008050XX,5490
5719,WK008051XX,1260
5739,WK008052XX,600
5759,WK008053XX,2550
5779,WK008054XX,80
5794,WK008060XX,90
5824,WK008061XX,3920
5839,WK008062XX,3230
5854,WK008063XX,1420
5869,WK008064XX,3980
5879,WK008065XX,40
5894,WK008100XX,8480
5934,WK008101XX,1900
5974,WK008200XX,10000
6019,WK008201XX,3430
6074,WK008300XX,6230
6109,WK008301XX,2690
6149,WK008302XX,2630
6169,WK008303XX,2160
6204,WK008500XX,9980
6224,WK008501XX,2570
6249,WK008502XX,1970
6279,WK008503XX,1840
6304,WK008504XX,4150
6329,WK008505XX,5900
6374,WK008600XX,7220
6389,WK008601XX,3300
6424,WK008602XX,2740
6449,WK008603XX,5870
6489,WK008604XX,6560
6519,WK008605XX,4000
6554,WK008800XX,950
6574,WK009000XX,44180
6669,WK009001XX,10780
6744,WK009100XX,33220
6854,WK009300XX,2430
6869,WK009301XX,1240
6889,WK009302XX,290
6909,WK009303XX,150
6924,WK009304XX,490
6944,WK009305XX,120
6969,WK009600XX,1120
6989,WK009800XX,12420
7004,WK009801XX,1040
7059,WK009802XX,460
7084,WK009803XX,810
7119,WK009804XX,680
7149,WK009805XX,1560
7174,WK009806XX,1390
7209,WK009807XX,1750
7244,WK009808XX,5560
7279,WK010400XX,5220
7309,WK010401XX,3520
7339,WK010402XX,2310
7379,WK010600XX,4890
7429,WK010601XX,11190
7484,WK010602XX,27120
7539,WK010603XX,7720
7599,WK010604XX,4730
7654,WK010605XX,290
7669,WK010606XX,1260
7709,WK010607XX,8300
7729,WK010910XX,14400
7809,WK010911XX,990
7824,WK010912XX,170
7839,WK010913XX,80
7849,WK010914XX,120
7859,WK010920XX,5710
7914,WK010930XX,4330
7964,WK010940XX,6890
8059,WK010950XX,3300
8119,WK011400XX,7520
8159,WK011401XX,3680
8199,WK011402XX,830
8224,WK011403XX,8130
8259,WK011404XX,2020
8289,WK011405XX,2070
8319,WK011406XX,4890
8344,WK011407XX,4920
8379,WK011408XX,11980
8424,WK011409XX,3100
8444,WK011410XX,5030
8479,WK011411XX,47400
8534,WK011412XX,2250
8544,WK011413XX,2230
8564,WK011421XX,1330
8589,WK011432XX,1750
8614,WK011805XX,51380
8804,WK011806XX,3090
8869,WK011900XX,27360
8929,WK011901XX,3840
8964,WK011902XX,340
8984,WK014000XX,3880
9039,WK014001XX,1270
9089,WK014002XX,1180
9104,WK014003XX,2900
9159,WK014004XX,1650
9219,WK014110XX,5200
9244,WK014111XX,6730
9289,WK014112XX,5300
9314,WK014113XX,5830
9344,WK014114XX,6310
9389,WK014115XX,3280
9414,WK014116XX,7040
9449,WK014117XX,3310
9479,WK014118XX,11520
9519,WK014119XX,14430
9579,WK014120XX,1520
9604,WK014121XX,1810
9654,WK014700XX,18950
9714,WK014701XX,1820
9749,WK014800XX,7720
9799,WK014801XX,3060
9839,WK014802XX,1210
9854,WK014803XX,1100
9869,WK014804XX,80
9879,WK014805XX,0
9889,WK014806XX,4540
9919,WK014807XX,9040
9964,WK015000XX,8310
10004,WK015001XX,11760
10039,WK015002XX,10580
10079,WK015003XX,5230
10094,WK015004XX,9900
10124,WK015005XX,4330
10139,WK015006XX,2290
10174,WK015007XX,17730
10234,WK015008XX,9950
10289,WK015009XX,11840
10339,WK015010XX,5420
10369,WK015300XX,22180
10419,WK015301XX,12000
10459,WK015302XX,23230
10509,WK015303XX,9040
10524,WK015304XX,18180
10564,WK015305XX,8790
10589,WK015306XX,35690
10639,WK015307XX,330
10664,WK015308XX,16740
10709,WK015309XX,8600
10764,WK015800XX,17940
10854,WK015801XX,2400
10879,WK015802XX,1170
10894,WK015803XX,1420
10909,WK015804XX,260
10919,WK015805XX,160
10929,WK015806XX,180
10939,WK015809XX,860
10954,WK016000XX,17950
11004,WK016001XX,760
11024,WK016002XX,1300
11044,WK016003XX,1190
11064,WK016004XX,3790
11099,WK016005XX,4610
11129,WK016006XX,2070
11154,WK016007XX,4190
11194,WK016008XX,3580
11224,WK016009XX,2020
11249,WK016010XX,820
11279,WK016011XX,12170
11334,WK016012XX,3760
11404,WK016301XX,4890
11484,WK016302XX,1780
11529,WK016303XX,6330
11579,WK016304XX,9420
11639,WK016305XX,1340
11669,WK016306XX,7520
11714,WK016307XX,2210
11729,WK016308XX,1400
11744,WK016309XX,1170
11764,WK016400XX,2440
11784,WK016401XX,9750
11809,WK016402XX,10280
11839,WK016403XX,13260
11899,WK016404XX,8860
11924,WK016405XX,7460
11964,WK016406XX,10110
12004,WK016407XX,7110
12044,WK016408XX,9840
12079,WK016409XX,1990
12139,WK016600XX,33570
12234,WK016603XX,11580
12279,WK016604XX,860
12294,WK016605XX,860
12309,WK016606XX,940
12319,WK016607XX,790
12329,WK016608XX,600
12339,WK016609XX,180
12354,WK016800XX,13120
12379,WK016801XX,530
12394,WK016802XX,4300
12409,WK016803XX,3460
12429,WK016804XX,1080
12449,WK017100XX,24800
12499,WK017101XX,2320
12514,WK017102XX,3880
12529,WK017103XX,1470
12544,WK017104XX,3130
12559,WK017105XX,1940
12574,WK017106XX,2080
12589,WK017107XX,1350
12604,WK017108XX,3440
12629,WK017109XX,1330
12649,WK017300XX,31580
12729,WK017500XX,8540
12764,WK017501XX,4450
12814,WK017502XX,390
12829,WK017503XX,1670
12854,WK017504XX,1270
12874,WK017506XX,1100
12904,WK017700XX,8500
12954,WK017701XX,10520
13004,WK017702XX,3740
13019,WK017703XX,2350
13039,WK017704XX,1270
13064,WK017705XX,1470
13089,WK017706XX,1160
13119,WK017708XX,6820
13164,WK017709XX,580
13179,WK017710XX,610
13214,WK018000XX,8550
13259,WK018001XX,3010
13279,WK018002XX,390
13304,WK018003XX,1280
13334,WK018004XX,1330
13349,WK018005XX,1000
13359,WK018006XX,330
13369,WK018007XX,70
13384,WK018300XX,6120
13404,WK018301XX,3540
13419,WK018302XX,1840
13439,WK018303XX,4280
13454,WK018304XX,1270
13469,WK018305XX,1490
13494,WK018306XX,1340
13514,WK018307XX,910
13534,WK018400XX,17820
13604,WK018900XX,12730
13659,WK018901XX,1390
13699,WK018902XX,960
13714,WK018903XX,5570
13739,WK018904XX,1520
13769,WK018905XX,1200
13794,WK019310XX,2850
13814,WK019311XX,9200
13864,WK019312XX,6150
13879,WK019313XX,12260
13919,WK019314XX,2750
13934,WK019320XX,390
13954,WK019321XX,5100
13979,WK019322XX,17090
14029,WK019330XX,9240
14054,WK019331XX,13200
14079,WK019332XX,1040
14099,WK019340XX,4410
14134,WK019341XX,1090
14154,WK019350XX,15640
14204,WK019351XX,15100
14239,WK019352XX,860
14259,WK019600XX,8560
14334,WK019601XX,2450
14364,WK019701XX,4200
14424,WK019702XX,1980
14449,WK019703XX,12900
14479,WK019704XX,8480
14584,WK020001XX,6020
14599,WK020002XX,21540
14639,WK020003XX,14260
14719,WK020004XX,18000
14774,WK020005XX,27430
14819,WK020006XX,18330
14864,WK020007XX,18070
14909,WK020008XX,12610
14964,WK020010XX,2880
14989,WK020011XX,370
15014,WK020012XX,1770
15044,WK020013XX,3170
15064,WK020014XX,4380
15089,WK020015XX,1250
15109,WK020016XX,1860
15134,WK020017XX,3160
15174,WK020201XX,4510
15209,WK020202XX,5580
15229,WK020203XX,6120
15259,WK020204XX,8620
15279,WK020205XX,6320
15304,WK020206XX,4590
15319,WK020207XX,6960
15344,WK020208XX,8360
15379,WK020209XX,4100
15399,WK020210XX,4190
15409,WK020211XX,3500
15429,WK020212XX,7380
15464,WK020213XX,1820
15489,WK020214XX,3970
15509,WK020215XX,1340
15524,WK020216XX,3710
15539,WK020217XX,5080
15554,WK020218XX,7750
15584,WK020219XX,8390
15609,WK020220XX,2040
15619,WK020221XX,9500
15639,WK020222XX,12850
15654,WK020223XX,13170
15679,WK020224XX,3730
15709,WK020300XX,30230
15764,WK020301XX,12610
15804,WK020302XX,8650
15964,WK020901XX,17300
16084,WK020902XX,3530
16124,WK020903XX,2410
16154,WK020904XX,2070
16304,WK021301XX,700
16359,WK021302XX,370
16369,WK021303XX,8440
16464,WK021304XX,690
16484,WK021305XX,850
16504,WK021306XX,10160
16569,WK021400XX,3430
16619,WK021401XX,3760
16639,WK021402XX,3060
16679,WK021403XX,6310
16714,WK021404XX,2070
16739,WK021405XX,6570
16779,WK021406XX,520
16804,WK021600XX,27300
16939,WK022100XX,11570
16999,WK022201XX,3690
17044,WK022202XX,6850
17094,WK022203XX,2800
17114,WK022204XX,3630
17159,WK022205XX,370
17189,WK022206XX,10970
17249,WK022207XX,7550
17329,WK022208XX,590
17364,WK022209XX,7350
17444,WK022211XX,5590
17614,WK022231XX,6860
18099,WK022501XX,18080
18174,WK022600XX,25560
18234,WK022801XX,9080
18264,WK022802XX,12940
18294,WK022803XX,16150
18349,WK022804XX,3550
18359,WK022810XX,7530
18379,WK022811XX,7440
18409,WK022812XX,8810
18434,WK022813XX,210
18469,WK022820XX,2390
18489,WK022830XX,14810
18524,WK022840XX,12660
18569,WK022850XX,3160
18584,WK022860XX,580
18599,WK022870XX,3480
18624,WK022880XX,2460
18644,WK022890XX,2440
18769,WK023001XX,11840
18814,WK023002XX,6240
18844,WK023003XX,4150
18874,WK023200XX,14960
18914,WK023201XX,4900
18944,WK023202XX,12660
18989,WK023203XX,440
19019,WK023300XX,25470
19074,WK023301XX,800
19114,WK023600XX,14210
19154,WK023601XX,3910
19199,WK023602XX,4860
19234,WK023603XX,3300
19599,WK024100XX,15160
19679,WK024101XX,3820
19769,WK024301XX,2300
19829,WK024302XX,90
19839,WK024303XX,2450
19849,WK024304XX,1430
19859,WK024305XX,5360
19884,WK024306XX,540
19899,WK024307XX,240
19914,WK024308XX,7980
19959,WK024309XX,1360
19969,WK024310XX,6610
20004,WK024311XX,3700
20034,WK024312XX,6830
20099,WK024313XX,70
20119,WK024314XX,670
20139,WK024315XX,1350
20149,WK024316XX,1360
20179,WK024400XX,10820
20224,WK024401XX,830
20244,WK024600XX,12270
20299,WK024601XX,5940
20389,WK025200XX,13320
20444,WK025201XX,3310
20659,WK026200XX,12310
20699,WK026201XX,1350
20729,WK026202XX,3970
20769,WK026203XX,1790
20794,WK026204XX,10450
20834,WK026205XX,3180
20874,WK026300XX,9550
20924,WK026301XX,4550
20954,WK026302XX,4680
20974,WK026303XX,1470
20994,WK026304XX,3380
21024,WK026500XX,5880
21089,WK026701XX,24290
21109,WK026702XX,1740
21119,WK026703XX,3520
21134,WK026704XX,420
21144,WK026705XX,9020
21219,WK026801XX,9300
21284,WK026802XX,32800
21369,WK026803XX,13140
21434,WK026804XX,16360
21504,WK026805XX,18120
21544,WK026806XX,22260
21579,WK026807XX,23220
21634,WK026808XX,15550
21674,WK026809XX,10500
21699,WK026900XX,6860
21749,WK026901XX,13680
21809,WK026902XX,2230
21849,WK027300XX,20990
21904,WK027301XX,2190
21929,WK027400XX,13240
21959,WK027401XX,11010
21994,WK027402XX,7460
22049,WK027500XX,17790
22109,WK027501XX,8560
22149,WK027502XX,17410
22184,WK027700XX,1510
22254,WK027900XX,9040
22344,WK028100XX,19010
22399,WK028101XX,20130
22454,WK028102XX,2000
22489,WK028200XX,9320
22549,WK028500XX,2740
22594,WK028501XX,15820
22649,WK028502XX,3200
22699,WK028503XX,1900
22779,WK028900XX,32590
22824,WK028901XX,3620
22939,WK029300XX,15480
22979,WK029400XX,22890
23009,WK029401XX,6290
23164,WK029600XX,7940
23219,WK029601XX,28220
23259,WK029602XX,2790
23304,WK029603XX,710
23329,WK029700XX,11850
23364,WK029701XX,7420
23419,WK029702XX,5430
23464,WK029703XX,1480
23529,WK029900XX,24090
23629,WK029901XX,2250
23659,WK029902XX,1440
23734,WK029903XX,3480
23749,WK029904XX,560
23769,WK030100XX,8080
23844,WK030101XX,9770
23894,WK030102XX,4610
23929,WK030103XX,7320
23969,WK030104XX,8030
24024,WK030105XX,8960
24059,WK030200XX,21420
24109,WK030201XX,5140
24164,WK030301XX,5860
24209,WK030302XX,1690
24244,WK030303XX,6140
24274,WK030304XX,9810
24309,WK030305XX,2560
24329,WK030306XX,5930
24384,WK030307XX,6550
24439,WK030400XX,4170
24474,WK030401XX,4620
24524,WK030402XX,3060
24564,WK030500XX,8690
24644,WK030701XX,5210
24694,WK030702XX,810
24724,WK030703XX,10470
24804,WK030704XX,270
24834,WK030705XX,1420
24859,WK030706XX,2720
24879,WK030707XX,5500
24904,WK030708XX,4700
24934,WK030709XX,7850
24959,WK030710XX,7240
24999,WK030711XX,3130
25024,WK030712XX,250
25049,WK030713XX,4050
25079,WK030714XX,7060
25119,WK030715XX,6190
25154,WK030716XX,5760
25184,WK030717XX,6060
25244,WK030718XX,3350
25274,WK030719XX,10500
25314,WK030720XX,8750
25374,WK030721XX,11660
25439,WK030722XX,140
25449,WK030723XX,80
25464,WK030724XX,15170
25519,WK030725XX,250
25584,WK030726XX,2030
25614,WK030727XX,520
25634,WK030728XX,10060
25709,WK030800XX,11430
25754,WK030801XX,10040
25794,WK030802XX,1640
25809,WK030803XX,1300
25834,WK031000XX,14930
25859,WK031001XX,7600
25869,WK031002XX,9900
25889,WK031003XX,1400
25904,WK031004XX,5210
25924,WK031005XX,1700
25939,WK031006XX,1270
25954,WK031100XX,9810
25984,WK031101XX,390
25994,WK031102XX,1200
26019,WK031103XX,3280
26054,WK031200XX,6640
26079,WK031201XX,5320
26094,WK031202XX,2300
26114,WK031300XX,19610
26279,WK031700XX,8960
26329,WK032101XX,43270
26489,WK032102XX,650
26509,WK032103XX,600
26529,WK032104XX,1950
26584,WK032700XX,8640
26639,WK032701XX,10400
26694,WK032702XX,2810
26709,WK032703XX,2520
26724,WK032704XX,360
26734,WK032705XX,3800
26754,WK032900XX,6230
26789,WK032901XX,610
26804,WK032902XX,1440
26824,WK033100XX,14050
26939,WK033300XX,12500
26954,WK033301XX,23040
26974,WK033302XX,1340
26984,WK033303XX,2470
27014,WK033500XX,8010
27029,WK033501XX,4750
27064,WK033502XX,740
27094,WK033900XX,4480
27119,WK034000XX,970
27144,WK034001XX,2840
27199,WK034002XX,3000
27249,WK034003XX,3860
27269,WK034004XX,30
27279,WK034005XX,900
27304,WK034006XX,920
27314,WK034007XX,1520
27334,WK034008XX,220
27344,WK034009XX,70
27354,WK034010XX,30
27364,WK034011XX,40
27374,WK034012XX,30
27384,WK034013XX,4350
27414,WK034200XX,38940
27459,WK034201XX,6620
27489,WK034401XX,26740
27544,WK034402XX,40560
27619,WK034403XX,31030
27669,WK034404XX,35430
27729,WK034405XX,29010
27804,WK034406XX,16130
27864,WK034407XX,26170
27899,WK034408XX,34530
27939,WK034409XX,18910
27979,WK034410XX,36220
28039,WK034500XX,4260
28064,WK034501XX,10280
28099,WK034502XX,14200
28149,WK034503XX,6870
28169,WK034504XX,9580
28204,WK034505XX,16570
28254,WK035100XX,11590
28294,WK035200XX,17550
28304,WK035201XX,580
28319,WK035202XX,3070
28334,WK035203XX,2100
28364,WK035300XX,34060
28524,WK035501XX,14680
28554,WK035502XX,16330
28589,WK035503XX,14020
28634,WK035504XX,7660
28674,WK035505XX,7800
28719,WK035600XX,43050
28769,WK035601XX,17520
28814,WK035602XX,520
28844,WK035800XX,11560
28879,WK035801XX,7530
28899,WK035802XX,7290
28944,WK036101XX,14200
28999,WK036102XX,12350
29044,WK036103XX,7350
29079,WK036104XX,11950
29114,WK036105XX,10660
29149,WK036106XX,16380
29179,WK036107XX,14200
29214,WK036108XX,6780
29244,WK036200XX,78980
29434,WK036300XX,81470
29489,WK036301XX,360
29504,WK036302XX,34350
29534,WK036303XX,31480
29569,WK036304XX,48680
29614,WK036305XX,30020
29639,WK036306XX,33760
29664,WK036307XX,86880
29739,WK036308XX,41290
29769,WK036309XX,46490
29799,WK036310XX,44170
29824,WK036311XX,78890
29864,WK036312XX,59040
29909,WK036313XX,83060
29964,WK036314XX,47160
30004,WK036400XX,6580
30034,WK036500XX,4000
30054,WK036501XX,2540
30099,WK036600XX,11900
30129,WK036601XX,2230
30154,WK037000XX,6020
30199,WK037001XX,2450
30219,WK037200XX,5090
30259,WK037301XX,12080
30349,WK037302XX,430
30359,WK037303XX,530
30369,WK037304XX,5010
30394,WK037305XX,2910
30409,WK037306XX,3740
30434,WK037307XX,6510
30479,WK037500XX,6130
30514,WK037501XX,3830
30534,WK037502XX,1770
30554,WK037503XX,5530
30579,WK037504XX,1480
30594,WK037505XX,3210
30609,WK037506XX,4320
30624,WK037507XX,5600
30649,WK037508XX,2090
30664,WK037509XX,3400
30689,WK037600XX,9040
30709,WK037700XX,6100
30749,WK037701XX,4030
30769,WK037702XX,4420
30794,WK037703XX,2310
30814,WK038100XX,9800
30864,WK038101XX,3770
30894,WK038102XX,12950
30949,WK038103XX,5190
30994,WK038300XX,4730
31009,WK038301XX,5680
31024,WK038302XX,8760
31044,WK038303XX,620
31059,WK038304XX,2970
31084,WK038305XX,4950
31099,WK038306XX,160
31109,WK038307XX,6840
31134,WK038400XX,7620
31199,WK038401XX,8990
31234,WK038402XX,7430
31279,WK038500XX,7260
31319,WK038501XX,110
31329,WK038502XX,21070
31389,WK038800XX,8310
31414,WK038801XX,9490
31444,WK039201XX,12370
31464,WK039202XX,15080
31489,WK039203XX,20570
31529,WK039204XX,11700
31554,WK039205XX,16260
31584,WK039206XX,20130
31614,WK039207XX,14880
31644,WK039208XX,5130
31664,WK039209XX,31520
31694,WK039300XX,5430
31734,WK039401XX,72050
